date,nav,ret
2013-06-07,1.0,1.1000000000000001e-05
2013-06-13,1.001,0.001
2013-06-14,1.001,0.0
2013-06-17,1.001,0.0
2013-06-18,1.001,0.0
2013-06-19,1.001,0.0
2013-06-20,1.001,0.0
2013-06-21,1.002,0.000999
2013-06-24,1.002,0.0
2013-06-25,1.002,0.0
2013-06-26,1.002,0.0
2013-06-27,1.002,0.0
2013-06-28,1.002,0.0
2013-06-30,1.003,0.000998
2013-07-01,1.003,0.0
2013-07-02,1.003,0.0
2013-07-03,1.003,0.0
2013-07-04,1.003,0.0
2013-07-05,1.003,0.0
2013-07-08,1.004,0.000997
2013-07-09,1.004,0.0
2013-07-10,1.004,0.0
2013-07-11,1.004,0.0
2013-07-12,1.004,0.0
2013-07-15,1.004,0.0
2013-07-16,1.004,0.0
2013-07-17,1.005,0.000996
2013-07-18,1.005,0.0
2013-07-19,1.005,0.0
2013-07-22,1.005,0.0
2013-07-23,1.005,0.0
2013-07-24,1.005,0.0
2013-07-25,1.006,0.000995
2013-07-26,1.006,0.0
2013-07-29,1.006,0.0
2013-07-30,1.006,0.0
2013-07-31,1.006,0.0
2013-08-01,1.006,0.0
2013-08-02,1.006,0.0
2013-08-05,1.007,0.000994
2013-08-06,1.007,0.0
2013-08-07,1.007,0.0
2013-08-08,1.007,0.0
2013-08-09,1.007,0.0
2013-08-12,1.008,0.000993
2013-08-13,1.008,0.0
2013-08-14,1.008,0.0
2013-08-15,1.008,0.0
2013-08-16,1.008,0.0
2013-08-19,1.008,0.0
2013-08-20,1.009,0.000992
2013-08-21,1.009,0.0
2013-08-22,1.009,0.0
2013-08-23,1.009,0.0
2013-08-26,1.009,0.0
2013-08-27,1.009,0.0
2013-08-28,1.009,0.0
2013-08-29,1.01,0.000991
2013-08-30,1.01,0.0
2013-09-02,1.01,0.0
2013-09-03,1.01,0.0
2013-09-04,1.01,0.0
2013-09-05,1.01,0.0
2013-09-06,1.01,0.0
2013-09-09,1.011,0.00099
2013-09-10,1.011,0.0
2013-09-11,1.011,0.0
2013-09-12,1.0,0.00016
2013-09-13,1.0,0.0
2013-09-16,1.0,0.0
2013-09-17,1.001,0.001
2013-09-18,1.001,0.0
2013-09-23,1.001,0.0
2013-09-24,1.001,0.0
2013-09-25,1.001,0.0
2013-09-26,1.002,0.000999
2013-09-27,1.002,0.0
2013-09-30,1.002,0.0
2013-10-08,1.003,0.000998
2013-10-09,1.003,0.0
2013-10-10,1.003,0.0
2013-10-11,1.003,0.0
2013-10-14,1.004,0.000997
2013-10-15,1.004,0.0
2013-10-16,1.004,0.0
2013-10-17,1.004,0.0
2013-10-18,1.004,0.0
2013-10-21,1.004,0.0
2013-10-22,1.005,0.000996
2013-10-23,1.005,0.0
2013-10-24,1.005,0.0
2013-10-25,1.005,0.0
2013-10-28,1.005,0.0
2013-10-29,1.005,0.0
2013-10-30,1.006,0.000995
2013-10-31,1.006,0.0
2013-11-01,1.006,0.0
2013-11-04,1.006,0.0
2013-11-05,1.006,0.0
2013-11-06,1.006,0.0
2013-11-07,1.006,0.0
2013-11-08,1.007,0.000994
2013-11-11,1.007,0.0
2013-11-12,1.007,0.0
2013-11-13,1.007,0.0
2013-11-14,1.007,0.0
2013-11-15,1.007,0.0
2013-11-18,1.008,0.000993
2013-11-19,1.008,0.0
2013-11-20,1.008,0.0
2013-11-21,1.008,0.0
2013-11-22,1.008,0.0
2013-11-25,1.009,0.000992
2013-11-26,1.009,0.0
2013-11-27,1.009,0.0
2013-11-28,1.009,0.0
2013-11-29,1.009,0.0
2013-12-02,1.009,0.0
2013-12-03,1.009,0.0
2013-12-04,1.01,0.000991
2013-12-05,1.01,0.0
2013-12-06,1.01,0.0
2013-12-09,1.01,0.0
2013-12-10,1.01,0.0
2013-12-11,1.01,0.0
2013-12-12,1.0,0.00046600000000000005
2013-12-13,1.0,0.0
2013-12-16,1.001,0.001
2013-12-17,1.001,0.0
2013-12-18,1.001,0.0
2013-12-19,1.001,0.0
2013-12-20,1.001,0.0
2013-12-23,1.002,0.000999
2013-12-24,1.002,0.0
2013-12-25,1.002,0.0
2013-12-26,1.002,0.0
2013-12-27,1.002,0.0
2013-12-30,1.002,0.0
2013-12-31,1.003,0.000998
2014-01-02,1.003,0.0
2014-01-03,1.003,0.0
2014-01-06,1.003,0.0
2014-01-07,1.004,0.000997
2014-01-08,1.004,0.0
2014-01-09,1.004,0.0
2014-01-10,1.004,0.0
2014-01-13,1.004,0.0
2014-01-14,1.005,0.000996
2014-01-15,1.005,0.0
2014-01-16,1.005,0.0
2014-01-17,1.005,0.0
2014-01-20,1.005,0.0
2014-01-21,1.005,0.0
2014-01-22,1.006,0.000995
2014-01-23,1.006,0.0
2014-01-24,1.006,0.0
2014-01-27,1.006,0.0
2014-01-28,1.006,0.0
2014-01-29,1.007,0.000994
2014-01-30,1.007,0.0
2014-02-07,1.008,0.000993
2014-02-10,1.008,0.0
2014-02-11,1.008,0.0
2014-02-12,1.008,0.0
2014-02-13,1.009,0.000992
2014-02-14,1.009,0.0
2014-02-17,1.009,0.0
2014-02-18,1.009,0.0
2014-02-19,1.009,0.0
2014-02-20,1.01,0.000991
2014-02-21,1.01,0.0
2014-02-24,1.01,0.0
2014-02-25,1.01,0.0
2014-02-26,1.01,0.0
2014-02-27,1.011,0.00099
2014-02-28,1.011,0.0
2014-03-03,1.011,0.0
2014-03-04,1.011,0.0
2014-03-05,1.011,0.0
2014-03-06,1.012,0.000989
2014-03-07,1.012,0.0
2014-03-10,1.012,0.0
2014-03-11,1.012,0.0
2014-03-12,1.0,0.000325
2014-03-13,1.0,0.0
2014-03-14,1.0,0.0
2014-03-17,1.001,0.001
2014-03-18,1.001,0.0
2014-03-19,1.001,0.0
2014-03-20,1.001,0.0
2014-03-21,1.001,0.0
2014-03-24,1.002,0.000999
2014-03-25,1.002,0.0
2014-03-26,1.002,0.0
2014-03-27,1.002,0.0
2014-03-28,1.002,0.0
2014-03-31,1.003,0.000998
2014-04-01,1.003,0.0
2014-04-02,1.003,0.0
2014-04-03,1.003,0.0
2014-04-04,1.003,0.0
2014-04-08,1.004,0.000997
2014-04-09,1.004,0.0
2014-04-10,1.004,0.0
2014-04-11,1.004,0.0
2014-04-14,1.005,0.000996
2014-04-15,1.005,0.0
2014-04-16,1.005,0.0
2014-04-17,1.005,0.0
2014-04-18,1.005,0.0
2014-04-21,1.005,0.0
2014-04-22,1.006,0.000995
2014-04-23,1.006,0.0
2014-04-24,1.006,0.0
2014-04-25,1.006,0.0
2014-04-28,1.006,0.0
2014-04-29,1.007,0.000994
2014-04-30,1.007,0.0
2014-05-05,1.007,0.0
2014-05-06,1.008,0.000993
2014-05-07,1.008,0.0
2014-05-08,1.008,0.0
2014-05-09,1.008,0.0
2014-05-12,1.008,0.0
2014-05-13,1.008,0.0
2014-05-14,1.009,0.000992
2014-05-15,1.009,0.0
2014-05-16,1.009,0.0
2014-05-19,1.009,0.0
2014-05-20,1.009,0.0
2014-05-21,1.01,0.000991
2014-05-22,1.01,0.0
2014-05-23,1.01,0.0
2014-05-26,1.01,0.0
2014-05-27,1.01,0.0
2014-05-28,1.011,0.00099
2014-05-29,1.011,0.0
2014-05-30,1.011,0.0
2014-06-03,1.011,0.0
2014-06-04,1.012,0.000989
2014-06-05,1.012,0.0
2014-06-06,1.012,0.0
2014-06-09,1.012,0.0
2014-06-10,1.012,0.0
2014-06-11,1.012,0.0
2014-06-12,1.0,0.000596
2014-06-13,1.0,0.0
2014-06-16,1.001,0.001
2014-06-17,1.001,0.0
2014-06-18,1.001,0.0
2014-06-19,1.001,0.0
2014-06-20,1.001,0.0
2014-06-23,1.002,0.000999
2014-06-24,1.002,0.0
2014-06-25,1.002,0.0
2014-06-26,1.002,0.0
2014-06-27,1.002,0.0
2014-06-30,1.002,0.0
2014-07-01,1.003,0.000998
2014-07-02,1.003,0.0
2014-07-03,1.003,0.0
2014-07-04,1.003,0.0
2014-07-07,1.003,0.0
2014-07-08,1.004,0.000997
2014-07-09,1.004,0.0
2014-07-10,1.004,0.0
2014-07-11,1.004,0.0
2014-07-14,1.004,0.0
2014-07-15,1.005,0.000996
2014-07-16,1.005,0.0
2014-07-17,1.005,0.0
2014-07-18,1.005,0.0
2014-07-21,1.005,0.0
2014-07-22,1.005,0.0
2014-07-23,1.006,0.000995
2014-07-24,1.006,0.0
2014-07-25,1.006,0.0
2014-07-28,1.006,0.0
2014-07-29,1.006,0.0
2014-07-30,1.007,0.000994
2014-07-31,1.007,0.0
2014-08-01,1.007,0.0
2014-08-04,1.007,0.0
2014-08-05,1.007,0.0
2014-08-06,1.008,0.000993
2014-08-07,1.008,0.0
2014-08-08,1.008,0.0
2014-08-11,1.008,0.0
2014-08-12,1.008,0.0
2014-08-13,1.008,0.0
2014-08-14,1.009,0.000992
2014-08-15,1.009,0.0
2014-08-18,1.009,0.0
2014-08-19,1.009,0.0
2014-08-20,1.009,0.0
2014-08-21,1.01,0.000991
2014-08-22,1.01,0.0
2014-08-25,1.01,0.0
2014-08-26,1.01,0.0
2014-08-27,1.01,0.0
2014-08-28,1.011,0.00099
2014-08-29,1.011,0.0
2014-09-01,1.011,0.0
2014-09-02,1.011,0.0
2014-09-03,1.011,0.0
2014-09-04,1.012,0.000989
2014-09-05,1.012,0.0
2014-09-09,1.012,0.0
2014-09-10,1.012,0.0
2014-09-11,1.0,-0.011858
2014-09-12,1.0,0.012603
2014-09-15,1.0,0.0
2014-09-16,1.001,0.001
2014-09-17,1.001,0.0
2014-09-18,1.001,0.0
2014-09-19,1.001,0.0
2014-09-22,1.001,0.0
2014-09-23,1.002,0.000999
2014-09-24,1.002,0.0
2014-09-25,1.002,0.0
2014-09-26,1.002,0.0
2014-09-29,1.002,0.0
2014-09-30,1.002,0.0
2014-10-08,1.004,0.001996
2014-10-09,1.004,0.0
2014-10-10,1.004,0.0
2014-10-13,1.004,0.0
2014-10-14,1.004,0.0
2014-10-15,1.005,0.000996
2014-10-16,1.005,0.0
2014-10-17,1.005,0.0
2014-10-20,1.005,0.0
2014-10-21,1.005,0.0
2014-10-22,1.005,0.0
2014-10-23,1.006,0.000995
2014-10-24,1.006,0.0
2014-10-27,1.006,0.0
2014-10-28,1.006,0.0
2014-10-29,1.006,0.0
2014-10-30,1.007,0.000994
2014-10-31,1.007,0.0
2014-11-03,1.007,0.0
2014-11-04,1.007,0.0
2014-11-05,1.007,0.0
2014-11-06,1.008,0.000993
2014-11-07,1.008,0.0
2014-11-10,1.008,0.0
2014-11-11,1.008,0.0
2014-11-12,1.008,0.0
2014-11-13,1.008,0.0
2014-11-14,1.009,0.000992
2014-11-17,1.009,0.0
2014-11-18,1.009,0.0
2014-11-19,1.009,0.0
2014-11-20,1.009,0.0
2014-11-21,1.01,0.000991
2014-11-24,1.01,0.0
2014-11-25,1.01,0.0
2014-11-26,1.01,0.0
2014-11-27,1.01,0.0
2014-11-28,1.011,0.00099
2014-12-01,1.011,0.0
2014-12-02,1.011,0.0
2014-12-03,1.011,0.0
2014-12-04,1.011,0.0
2014-12-05,1.012,0.000989
2014-12-08,1.012,0.0
2014-12-09,1.012,0.0
2014-12-10,1.012,0.0
2014-12-11,1.0,0.00046
2014-12-12,1.0,0.0
2014-12-15,1.0,0.0
2014-12-16,1.001,0.001
2014-12-17,1.001,0.0
2014-12-18,1.001,0.0
2014-12-19,1.001,0.0
2014-12-22,1.001,0.0
2014-12-23,1.001,0.0
2014-12-24,1.002,0.000999
2014-12-25,1.002,0.0
2014-12-26,1.002,0.0
2014-12-29,1.002,0.0
2014-12-30,1.002,0.0
2014-12-31,1.002,0.0
2015-01-05,1.003,0.000998
2015-01-06,1.003,0.0
2015-01-07,1.003,0.0
2015-01-08,1.004,0.000997
2015-01-09,1.004,0.0
2015-01-12,1.004,0.0
2015-01-13,1.004,0.0
2015-01-14,1.004,0.0
2015-01-15,1.004,0.0
2015-01-16,1.005,0.000996
2015-01-19,1.005,0.0
2015-01-20,1.005,0.0
2015-01-21,1.005,0.0
2015-01-22,1.005,0.0
2015-01-23,1.005,0.0
2015-01-26,1.006,0.000995
2015-01-27,1.006,0.0
2015-01-28,1.006,0.0
2015-01-29,1.006,0.0
2015-01-30,1.006,0.0
2015-02-02,1.007,0.000994
2015-02-03,1.007,0.0
2015-02-04,1.007,0.0
2015-02-05,1.007,0.0
2015-02-06,1.007,0.0
2015-02-09,1.008,0.000993
2015-02-10,1.008,0.0
2015-02-11,1.008,0.0
2015-02-12,1.008,0.0
2015-02-13,1.008,0.0
2015-02-16,1.009,0.000992
2015-02-17,1.009,0.0
2015-02-25,1.01,0.000991
2015-02-26,1.01,0.0
2015-02-27,1.01,0.0
2015-03-02,1.01,0.0
2015-03-03,1.011,0.00099
2015-03-04,1.011,0.0
2015-03-05,1.011,0.0
2015-03-06,1.011,0.0
2015-03-09,1.011,0.0
2015-03-10,1.011,0.0
2015-03-11,1.0,0.0007040000000000001
2015-03-12,1.0,0.0
2015-03-13,1.0,0.0
2015-03-16,1.0,0.0
2015-03-17,1.001,0.001
2015-03-18,1.001,0.0
2015-03-19,1.001,0.0
2015-03-20,1.001,0.0
2015-03-23,1.001,0.0
2015-03-24,1.001,0.0
2015-03-25,1.002,0.000999
2015-03-26,1.002,0.0
2015-03-27,1.002,0.0
2015-03-30,1.002,0.0
2015-03-31,1.002,0.0
2015-04-01,1.002,0.0
2015-04-02,1.003,0.000998
2015-04-03,1.003,0.0
2015-04-07,1.003,0.0
2015-04-08,1.003,0.0
2015-04-09,1.003,0.0
2015-04-10,1.004,0.000997
2015-04-13,1.004,0.0
2015-04-14,1.004,0.0
2015-04-15,1.004,0.0
2015-04-16,1.004,0.0
2015-04-17,1.004,0.0
2015-04-20,1.005,0.000996
2015-04-21,1.005,0.0
2015-04-22,1.005,0.0
2015-04-23,1.005,0.0
2015-04-24,1.005,0.0
2015-04-27,1.006,0.000995
2015-04-28,1.006,0.0
2015-04-29,1.006,0.0
2015-04-30,1.006,0.0
2015-05-04,1.007,0.000994
2015-05-05,1.007,0.0
2015-05-06,1.007,0.0
2015-05-07,1.007,0.0
2015-05-08,1.007,0.0
2015-05-11,1.007,0.0
2015-05-12,1.008,0.000993
2015-05-13,1.008,0.0
2015-05-14,1.008,0.0
2015-05-15,1.008,0.0
2015-05-18,1.008,0.0
2015-05-19,1.008,0.0
2015-05-20,1.009,0.000992
2015-05-21,1.009,0.0
2015-05-22,1.009,0.0
2015-05-25,1.009,0.0
2015-05-26,1.009,0.0
2015-05-27,1.009,0.0
2015-05-28,1.009,0.0
2015-05-29,1.01,0.000991
2015-06-01,1.01,0.0
2015-06-02,1.01,0.0
2015-06-03,1.01,0.0
2015-06-04,1.01,0.0
2015-06-05,1.01,0.0
2015-06-08,1.011,0.00099
2015-06-09,1.011,0.0
2015-06-10,1.011,0.0
2015-06-11,1.0,0.000339
2015-06-12,1.0,0.0
2015-06-15,1.0,0.0
2015-06-16,1.0,0.0
2015-06-17,1.001,0.001
2015-06-18,1.001,0.0
2015-06-19,1.001,0.0
2015-06-23,1.001,0.0
2015-06-24,1.001,0.0
2015-06-25,1.002,0.000999
2015-06-26,1.002,0.0
2015-06-29,1.002,0.0
2015-06-30,1.002,0.0
2015-07-01,1.002,0.0
2015-07-02,1.002,0.0
2015-07-03,1.002,0.0
2015-07-06,1.003,0.000998
2015-07-07,1.003,0.0
2015-07-08,1.003,0.0
2015-07-09,1.003,0.0
2015-07-10,1.003,0.0
2015-07-13,1.004,0.000997
2015-07-14,1.004,0.0
2015-07-15,1.004,0.0
2015-07-16,1.004,0.0
2015-07-17,1.004,0.0
2015-07-20,1.004,0.0
2015-07-21,1.005,0.000996
2015-07-22,1.005,0.0
2015-07-23,1.005,0.0
2015-07-24,1.005,0.0
2015-07-27,1.005,0.0
2015-07-28,1.005,0.0
2015-07-29,1.005,0.0
2015-07-30,1.006,0.000995
2015-07-31,1.006,0.0
2015-08-03,1.006,0.0
2015-08-04,1.006,0.0
2015-08-05,1.006,0.0
2015-08-06,1.006,0.0
2015-08-07,1.007,0.000994
2015-08-10,1.007,0.0
2015-08-11,1.007,0.0
2015-08-12,1.007,0.0
2015-08-13,1.007,0.0
2015-08-14,1.007,0.0
2015-08-17,1.008,0.000993
2015-08-18,1.008,0.0
2015-08-19,1.008,0.0
2015-08-20,1.008,0.0
2015-08-21,1.008,0.0
2015-08-24,1.009,0.000992
2015-08-25,1.009,0.0
2015-08-26,1.009,0.0
2015-08-27,1.009,0.0
2015-08-28,1.009,0.0
2015-08-31,1.009,0.0
2015-09-01,1.009,0.0
2015-09-02,1.01,0.000991
2015-09-07,1.01,0.0
2015-09-08,1.01,0.0
2015-09-09,1.01,0.0
2015-09-10,1.0,0.0005899999999999999
2015-09-11,1.0,0.0
2015-09-14,1.0,0.0
2015-09-15,1.0,0.0
2015-09-16,1.001,0.001
2015-09-17,1.001,0.0
2015-09-18,1.001,0.0
2015-09-21,1.001,0.0
2015-09-22,1.001,0.0
2015-09-23,1.001,0.0
2015-09-24,1.001,0.0
2015-09-25,1.001,0.0
2015-09-28,1.002,0.000999
2015-09-29,1.002,0.0
2015-09-30,1.002,0.0
2015-10-08,1.003,0.000998
2015-10-09,1.003,0.0
2015-10-12,1.003,0.0
2015-10-13,1.003,0.0
2015-10-14,1.003,0.0
2015-10-15,1.003,0.0
2015-10-16,1.004,0.000997
2015-10-19,1.004,0.0
2015-10-20,1.004,0.0
2015-10-21,1.004,0.0
2015-10-22,1.004,0.0
2015-10-23,1.004,0.0
2015-10-26,1.005,0.000996
2015-10-27,1.005,0.0
2015-10-28,1.005,0.0
2015-10-29,1.005,0.0
2015-10-30,1.005,0.0
2015-11-02,1.005,0.0
2015-11-03,1.005,0.0
2015-11-04,1.006,0.000995
2015-11-05,1.006,0.0
2015-11-06,1.006,0.0
2015-11-09,1.006,0.0
2015-11-10,1.006,0.0
2015-11-11,1.006,0.0
2015-11-12,1.006,0.0
2015-11-13,1.006,0.0
2015-11-16,1.007,0.000994
2015-11-17,1.007,0.0
2015-11-18,1.007,0.0
2015-11-19,1.007,0.0
2015-11-20,1.007,0.0
2015-11-23,1.008,0.000993
2015-11-24,1.008,0.0
2015-11-25,1.008,0.0
2015-11-26,1.008,0.0
2015-11-27,1.008,0.0
2015-11-30,1.008,0.0
2015-12-01,1.008,0.0
2015-12-02,1.008,0.0
2015-12-03,1.009,0.000992
2015-12-04,1.009,0.0
2015-12-07,1.009,0.0
2015-12-08,1.009,0.0
2015-12-09,1.009,0.0
2015-12-10,1.009,0.0
2015-12-11,1.0,0.000346
2015-12-14,1.0,0.0
2015-12-15,1.0,0.0
2015-12-16,1.0,0.0
2015-12-17,1.001,0.001
2015-12-18,1.001,0.0
2015-12-21,1.001,0.0
2015-12-22,1.001,0.0
2015-12-23,1.001,0.0
2015-12-24,1.001,0.0
2015-12-25,1.001,0.0
2015-12-28,1.002,0.000999
2015-12-29,1.002,0.0
2015-12-30,1.002,0.0
2015-12-31,1.002,0.0
2016-01-04,1.002,0.0
2016-01-05,1.002,0.0
2016-01-06,1.002,0.0
2016-01-07,1.003,0.000998
2016-01-08,1.003,0.0
2016-01-11,1.003,0.0
2016-01-12,1.003,0.0
2016-01-13,1.003,0.0
2016-01-14,1.003,0.0
2016-01-15,1.003,0.0
2016-01-18,1.004,0.000997
2016-01-19,1.004,0.0
2016-01-20,1.004,0.0
2016-01-21,1.004,0.0
2016-01-22,1.004,0.0
2016-01-25,1.004,0.0
2016-01-26,1.004,0.0
2016-01-27,1.005,0.000996
2016-01-28,1.005,0.0
2016-01-29,1.005,0.0
2016-02-01,1.005,0.0
2016-02-02,1.005,0.0
2016-02-03,1.005,0.0
2016-02-04,1.005,0.0
2016-02-05,1.005,0.0
2016-02-15,1.006,0.000995
2016-02-16,1.006,0.0
2016-02-17,1.007,0.000994
2016-02-18,1.007,0.0
2016-02-19,1.007,0.0
2016-02-22,1.007,0.0
2016-02-23,1.007,0.0
2016-02-24,1.007,0.0
2016-02-25,1.007,0.0
2016-02-26,1.007,0.0
2016-02-29,1.008,0.000993
2016-03-01,1.008,0.0
2016-03-02,1.008,0.0
2016-03-03,1.008,0.0
2016-03-04,1.008,0.0
2016-03-07,1.008,0.0
2016-03-08,1.008,0.0
2016-03-09,1.009,0.000992
2016-03-10,1.0,-0.000272
2016-03-11,1.0,0.0
2016-03-14,1.0,0.0
2016-03-15,1.0,0.0
2016-03-16,1.0,0.0
2016-03-17,1.001,0.001
2016-03-18,1.001,0.0
2016-03-21,1.001,0.0
2016-03-22,1.001,0.0
2016-03-23,1.001,0.0
2016-03-24,1.001,0.0
2016-03-25,1.001,0.0
2016-03-28,1.002,0.000999
2016-03-29,1.002,0.0
2016-03-30,1.002,0.0
2016-03-31,1.002,0.0
2016-04-01,1.002,0.0
2016-04-05,1.002,0.0
2016-04-06,1.002,0.0
2016-04-07,1.003,0.000998
2016-04-08,1.003,0.0
2016-04-11,1.003,0.0
2016-04-12,1.003,0.0
2016-04-13,1.003,0.0
2016-04-14,1.003,0.0
2016-04-15,1.003,0.0
2016-04-18,1.004,0.000997
2016-04-19,1.004,0.0
2016-04-20,1.004,0.0
2016-04-21,1.004,0.0
2016-04-22,1.004,0.0
2016-04-25,1.004,0.0
2016-04-26,1.004,0.0
2016-04-27,1.004,0.0
2016-04-28,1.005,0.000996
2016-04-29,1.005,0.0
2016-05-03,1.005,0.0
2016-05-04,1.005,0.0
2016-05-05,1.005,0.0
2016-05-06,1.005,0.0
2016-05-09,1.006,0.000995
2016-05-10,1.006,0.0
2016-05-11,1.006,0.0
2016-05-12,1.006,0.0
2016-05-13,1.006,0.0
2016-05-16,1.006,0.0
2016-05-17,1.006,0.0
2016-05-18,1.007,0.000994
2016-05-19,1.007,0.0
2016-05-20,1.007,0.0
2016-05-23,1.007,0.0
2016-05-24,1.007,0.0
2016-05-25,1.007,0.0
2016-05-26,1.007,0.0
2016-05-27,1.007,0.0
2016-05-30,1.008,0.000993
2016-05-31,1.008,0.0
2016-06-01,1.008,0.0
2016-06-02,1.008,0.0
2016-06-03,1.008,0.0
2016-06-06,1.008,0.0
2016-06-07,1.0,0.0005070000000000001
2016-06-08,1.0,0.0
2016-06-13,1.0,0.0
2016-06-14,1.001,0.001
2016-06-15,1.001,0.0
2016-06-16,1.001,0.0
2016-06-17,1.001,0.0
2016-06-20,1.001,0.0
2016-06-21,1.001,0.0
2016-06-22,1.001,0.0
2016-06-23,1.001,0.0
2016-06-24,1.002,0.000999
2016-06-27,1.002,0.0
2016-06-28,1.002,0.0
2016-06-29,1.002,0.0
2016-06-30,1.002,0.0
2016-07-01,1.002,0.0
2016-07-04,1.002,0.0
2016-07-05,1.003,0.000998
2016-07-06,1.003,0.0
2016-07-07,1.003,0.0
2016-07-08,1.003,0.0
2016-07-11,1.003,0.0
2016-07-12,1.003,0.0
2016-07-13,1.003,0.0
2016-07-14,1.003,0.0
2016-07-15,1.004,0.000997
2016-07-18,1.004,0.0
2016-07-19,1.004,0.0
2016-07-20,1.004,0.0
2016-07-21,1.004,0.0
2016-07-22,1.004,0.0
2016-07-25,1.004,0.0
2016-07-26,1.005,0.000996
2016-07-27,1.005,0.0
2016-07-28,1.005,0.0
2016-07-29,1.005,0.0
2016-08-01,1.005,0.0
2016-08-02,1.005,0.0
2016-08-03,1.005,0.0
2016-08-04,1.005,0.0
2016-08-05,1.006,0.000995
2016-08-08,1.006,0.0
2016-08-09,1.006,0.0
2016-08-10,1.006,0.0
2016-08-11,1.006,0.0
2016-08-12,1.006,0.0
2016-08-15,1.007,0.000994
2016-08-16,1.007,0.0
2016-08-17,1.007,0.0
2016-08-18,1.007,0.0
2016-08-19,1.007,0.0
2016-08-22,1.007,0.0
2016-08-23,1.007,0.0
2016-08-24,1.007,0.0
2016-08-25,1.007,0.0
2016-08-26,1.008,0.000993
2016-08-29,1.008,0.0
2016-08-30,1.008,0.0
2016-08-31,1.008,0.0
2016-09-01,1.008,0.0
2016-09-02,1.008,0.0
2016-09-05,1.009,0.000992
2016-09-06,1.009,0.0
2016-09-07,1.009,0.0
2016-09-08,1.009,0.0
2016-09-09,1.009,0.0
2016-09-12,1.0,0.000179
2016-09-13,1.0,0.0
2016-09-14,1.0,0.0
2016-09-19,1.001,0.001
2016-09-20,1.001,0.0
2016-09-21,1.001,0.0
2016-09-22,1.001,0.0
2016-09-23,1.001,0.0
2016-09-26,1.001,0.0
2016-09-27,1.001,0.0
2016-09-28,1.002,0.000999
2016-09-29,1.002,0.0
2016-09-30,1.002,0.0
2016-10-10,1.003,0.000998
2016-10-11,1.003,0.0
2016-10-12,1.003,0.0
2016-10-13,1.003,0.0
2016-10-14,1.003,0.0
2016-10-17,1.003,0.0
2016-10-18,1.003,0.0
2016-10-19,1.004,0.000997
2016-10-20,1.004,0.0
2016-10-21,1.004,0.0
2016-10-24,1.004,0.0
2016-10-25,1.004,0.0
2016-10-26,1.004,0.0
2016-10-27,1.004,0.0
2016-10-28,1.004,0.0
2016-10-31,1.005,0.000996
2016-11-01,1.005,0.0
2016-11-02,1.005,0.0
2016-11-03,1.005,0.0
2016-11-04,1.005,0.0
2016-11-07,1.005,0.0
2016-11-08,1.005,0.0
2016-11-09,1.006,0.000995
2016-11-10,1.006,0.0
2016-11-11,1.006,0.0
2016-11-14,1.006,0.0
2016-11-15,1.006,0.0
2016-11-16,1.006,0.0
2016-11-17,1.006,0.0
2016-11-18,1.006,0.0
2016-11-21,1.007,0.000994
2016-11-22,1.007,0.0
2016-11-23,1.007,0.0
2016-11-24,1.007,0.0
